CountyCode	PrecinctNu	CensusBloc	Split
MRT	29	120850017002114	
MRT	29	120850017002115	
MRT	29	120850017002116	
MRT	29	120850017002117	
MRT	29	120850017002118	
MRT	29	120850017002119	
MRT	29	120850017002120	
MRT	29	120850017002121	
MRT	29	120850017002122	
MRT	29	120850017002123	
MRT	29	120850017002124	
MRT	29	120850017002125	
MRT	29	120850017002126	
MRT	29	120850017002127	
MRT	29	120850017002128	
MRT	29	120850017002129	
MRT	29	120850017002130	
MRT	29	120850017002131	
MRT	29	120850017002132	
MRT	29	120850017002133	
MRT	29	120850017002134	
MRT	29	120850017002135	
MRT	29	120850017002136	
MRT	29	120850017002137	
MRT	23	120850017002138	
MRT	23	120850017002139	
MRT	23	120850017002140	
MRT	23	120850017002141	
MRT	29	120850017002142	
MRT	29	120850017002143	
MRT	29	120850017002144	
MRT	29	120850017002145	
MRT	29	120850017002146	
MRT	29	120850017002147	
MRT	29	120850017002148	
MRT	29	120850017002149	
MRT	29	120850017002150	
MRT	29	120850017002151	
MRT	29	120850017002152	
MRT	23	120850017002153	
MRT	23	120850017002154	
MRT	23	120850017002155	
MRT	29	120850017002156	
MRT	29	120850017002157	
MRT	29	120850017002158	
MRT	17	120850017002159	
MRT	17	120850017002160	
MRT	29	120850017002161	
MRT	29	120850017002162	
MRT	29	120850017002163	
MRT	29	120850017002164	
MRT	29	120850017002165	
MRT	29	120850017002166	
MRT	29	120850017002167	
MRT	29	120850017002168	
MRT	29	120850017002169	
MRT	29	120850017002170	
MRT	29	120850017002171	
MRT	29	120850017002172	
MRT	29	120850017002173	
MRT	29	120850017002174	
MRT	29	120850017002175	
MRT	29	120850017002176	
MRT	29	120850017002177	
MRT	29	120850017002178	
MRT	29	120850017002179	
MRT	29	120850017002180	
MRT	29	120850017002181	
MRT	29	120850017002182	
MRT	29	120850017002183	
MRT	29	120850017002184	
MRT	29	120850017002185	
MRT	29	120850017002186	
MRT	29	120850017002187	
MRT	29	120850017002188	
MRT	29	120850017002189	
MRT	29	120850017002190	
MRT	29	120850017002191	
MRT	29	120850017002192	
MRT	29	120850017002193	
MRT	29	120850017002194	
MRT	29	120850017002195	
MRT	29	120850017002196	
MRT	29	120850017002197	
MRT	29	120850017002198	
MRT	29	120850017002199	
MRT	29	120850017002200	
MRT	22	120850017003000	
MRT	22	120850017003001	
MRT	22	120850017003002	
MRT	22	120850017003003	
MRT	22	120850017003004	
MRT	22	120850017003005	
MRT	22	120850017003006	
MRT	22	120850017003007	
MRT	22	120850017003008	
MRT	19	120850017003009	
MRT	22	120850017003010	
MRT	23	120850017003011	
MRT	22	120850017003012	
MRT	19	120850017003013	
MRT	19	120850017003014	
MRT	21	120850017003015	
MRT	21	120850017003016	
MRT	21	120850017003017	
MRT	21	120850017003018	
MRT	21	120850017003019	
MRT	21	120850017003020	
MRT	21	120850017003021	
MRT	21	120850017003022	
MRT	21	120850017003023	
MRT	21	120850017003024	
MRT	21	120850017003025	
MRT	21	120850017003026	
MRT	21	120850017003027	
MRT	21	120850017003028	
MRT	21	120850017003029	
MRT	21	120850017003030	
MRT	21	120850017003031	
MRT	21	120850017003032	
MRT	21	120850017003033	
MRT	21	120850017003034	
MRT	21	120850017003035	
MRT	21	120850017003036	
MRT	21	120850017003037	
MRT	21	120850017003038	
MRT	21	120850017003039	
MRT	21	120850017003040	
MRT	21	120850017003041	
MRT	21	120850017003042	
MRT	21	120850017003043	
MRT	21	120850017003044	
MRT	21	120850017003045	
MRT	21	120850017003046	
MRT	21	120850017003047	
MRT	21	120850017003048	
MRT	21	120850017003049	
MRT	21	120850017003050	
MRT	21	120850017003051	
MRT	21	120850017003052	
MRT	21	120850017003053	
MRT	21	120850017003054	
MRT	21	120850017003055	
MRT	21	120850017003056	
MRT	21	120850017003057	
MRT	21	120850017003058	
MRT	21	120850017003059	
MRT	21	120850017003060	
MRT	21	120850017003061	
MRT	21	120850017003062	
MRT	21	120850017003063	
MRT	21	120850017003064	
MRT	21	120850017003065	
MRT	21	120850017003066	
MRT	21	120850017003067	
MRT	21	120850017003068	
MRT	21	120850017003069	
MRT	21	120850017003070	
MRT	21	120850017003071	
MRT	21	120850017003072	
MRT	21	120850017003073	
MRT	21	120850017003074	
MRT	21	120850017003075	
MRT	21	120850017003076	
MRT	21	120850017003077	
MRT	21	120850017003078	
MRT	21	120850017003079	
MRT	21	120850017003080	
MRT	21	120850017003081	
MRT	21	120850017003082	
MRT	21	120850017003083	
MRT	21	120850017003084	
MRT	23	120850017004000	
MRT	23	120850017004001	
MRT	23	120850017004002	
MRT	23	120850017004003	
MRT	23	120850017004004	
MRT	23	120850017004005	
MRT	23	120850017004006	
MRT	23	120850017004007	
MRT	23	120850017004008	
MRT	23	120850017004009	
MRT	23	120850017004010	
MRT	23	120850017004011	
MRT	23	120850017004012	
MRT	23	120850017004013	
MRT	23	120850017004014	
MRT	23	120850017004015	
MRT	29	120850018011000	
MRT	29	120850018011001	
MRT	29	120850018011002	
MRT	29	120850018011003	
MRT	17	120850018011004	
MRT	29	120850018011005	
MRT	29	120850018011006	
MRT	29	120850018011007	
MRT	29	120850018011008	
MRT	29	120850018011009	
MRT	29	120850018011010	
MRT	29	120850018011011	
MRT	29	120850018011012	
MRT	29	120850018011013	
MRT	29	120850018011014	
MRT	29	120850018011015	
MRT	29	120850018011016	
MRT	29	120850018011017	
MRT	29	120850018011018	
MRT	29	120850018011019	
MRT	29	120850018011020	
MRT	29	120850018011021	
MRT	29	120850018011022	
MRT	29	120850018011023	
MRT	29	120850018011024	
MRT	29	120850018011025	
MRT	29	120850018011026	
MRT	29	120850018011027	
MRT	29	120850018011028	
MRT	29	120850018011029	
MRT	29	120850018011030	
MRT	29	120850018011031	
MRT	29	120850018011032	
MRT	29	120850018011033	
MRT	29	120850018011034	
MRT	29	120850018011035	
MRT	29	120850018011036	
MRT	29	120850018011037	
MRT	29	120850018011038	
MRT	29	120850018011039	
MRT	29	120850018011040	
MRT	29	120850018011041	
MRT	29	120850018011042	
MRT	29	120850018011043	
MRT	29	120850018011044	
MRT	29	120850018011045	
MRT	29	120850018011046	
MRT	29	120850018011047	
MRT	29	120850018011048	
MRT	29	120850018011049	
MRT	29	120850018011050	
MRT	29	120850018011051	
MRT	29	120850018011052	
MRT	29	120850018011053	
MRT	29	120850018011054	
MRT	29	120850018011055	
MRT	29	120850018011056	
MRT	29	120850018011057	
MRT	29	120850018011058	
MRT	29	120850018011059	
MRT	29	120850018011060	
MRT	29	120850018011061	
MRT	29	120850018011062	
MRT	17	120850018011063	
MRT	29	120850018011064	
MRT	29	120850018011065	
MRT	29	120850018011066	
MRT	29	120850018011067	
MRT	29	120850018011068	
MRT	29	120850018011069	
MRT	29	120850018011070	
MRT	29	120850018011071	
MRT	29	120850018011072	
MRT	29	120850018011073	
MRT	29	120850018011074	
MRT	29	120850018011075	
MRT	29	120850018011076	
MRT	29	120850018011077	
MRT	29	120850018011078	
MRT	29	120850018011079	
MRT	29	120850018011080	
MRT	29	120850018011081	
MRT	29	120850018011082	
MRT	29	120850018011083	
MRT	29	120850018011084	
MRT	29	120850018011085	
MRT	29	120850018011086	
MRT	29	120850018011087	
MRT	29	120850018011088	
MRT	29	120850018011089	
MRT	29	120850018011090	
MRT	29	120850018011091	
MRT	29	120850018011092	
MRT	29	120850018011093	
MRT	29	120850018011094	
MRT	29	120850018011095	
MRT	29	120850018011096	
MRT	29	120850018011097	
MRT	29	120850018011098	
MRT	29	120850018011099	
MRT	29	120850018011100	
MRT	29	120850018011101	
MRT	29	120850018011102	
MRT	29	120850018011103	
MRT	29	120850018011104	
MRT	29	120850018011105	
MRT	29	120850018012000	
MRT	29	120850018012001	
MRT	30	120850018012002	
MRT	30	120850018012003	
MRT	30	120850018012004	
MRT	30	120850018012005	
MRT	29	120850018012006	
MRT	29	120850018012007	
MRT	30	120850018012008	
MRT	30	120850018012009	
MRT	30	120850018012010	
MRT	30	120850018012011	
MRT	30	120850018012012	
MRT	30	120850018012013	
MRT	30	120850018012014	
MRT	30	120850018012015	
MRT	30	120850018012016	
MRT	30	120850018012017	
MRT	30	120850018012018	
MRT	30	120850018012019	
MRT	30	120850018012020	
MRT	30	120850018012021	
MRT	30	120850018012022	
MRT	30	120850018012023	
MRT	30	120850018012024	
MRT	30	120850018012025	
MRT	30	120850018012026	
MRT	30	120850018012027	
MRT	30	120850018012028	
MRT	30	120850018012029	
MRT	30	120850018012030	
MRT	30	120850018012031	
MRT	30	120850018012032	
MRT	30	120850018012033	
MRT	29	120850018012034	
MRT	29	120850018012035	
MRT	30	120850018012036	
MRT	30	120850018012037	
MRT	30	120850018012038	
MRT	30	120850018012039	
MRT	30	120850018012040	
MRT	30	120850018012041	
MRT	29	120850018012042	
MRT	29	120850018012043	
MRT	29	120850018012044	
MRT	29	120850018012045	
MRT	29	120850018012046	
MRT	29	120850018012047	
MRT	29	120850018012048	
MRT	29	120850018012049	
MRT	29	120850018012050	
MRT	29	120850018012051	
MRT	29	120850018012052	
MRT	29	120850018012053	
MRT	29	120850018012054	
MRT	29	120850018012055	
MRT	29	120850018012056	
MRT	29	120850018012057	
MRT	29	120850018012058	
MRT	29	120850018012059	
MRT	29	120850018012060	
MRT	29	120850018012061	
MRT	30	120850018012062	
MRT	30	120850018012063	
MRT	30	120850018012064	
MRT	30	120850018012065	
MRT	30	120850018012066	
MRT	29	120850018013000	
MRT	29	120850018013001	
MRT	29	120850018013002	
MRT	29	120850018013003	
MRT	29	120850018013004	
MRT	29	120850018013005	
MRT	29	120850018013006	
MRT	29	120850018013007	
MRT	29	120850018013008	
MRT	29	120850018013009	
MRT	29	120850018013010	
MRT	29	120850018013011	
MRT	29	120850018013012	
MRT	29	120850018013013	
MRT	29	120850018013014	
MRT	29	120850018013015	
MRT	29	120850018013016	
MRT	29	120850018013017	
MRT	29	120850018013018	
MRT	29	120850018013019	
MRT	29	120850018013020	
MRT	29	120850018013021	
MRT	29	120850018013022	
MRT	29	120850018013023	
MRT	29	120850018013024	
MRT	29	120850018013025	
MRT	29	120850018013026	
MRT	29	120850018013027	
MRT	29	120850018013028	
MRT	29	120850018013029	
MRT	29	120850018013030	
MRT	29	120850018013031	
MRT	29	120850018013032	
MRT	29	120850018013033	
MRT	29	120850018013034	
MRT	29	120850018013035	
MRT	29	120850018013036	
MRT	29	120850018013037	
MRT	29	120850018013038	
MRT	29	120850018013039	
MRT	29	120850018013040	
MRT	29	120850018013041	
MRT	29	120850018013042	
MRT	29	120850018013043	
MRT	29	120850018013044	
MRT	29	120850018013045	
MRT	29	120850018021000	
MRT	29	120850018021001	
MRT	29	120850018021002	
MRT	29	120850018021003	
MRT	29	120850018021004	
MRT	29	120850018021005	
MRT	29	120850018021006	
MRT	29	120850018021007	
MRT	29	120850018021008	
MRT	29	120850018021009	
MRT	29	120850018021010	
MRT	29	120850018021011	
MRT	29	120850018021012	
MRT	29	120850018021013	
MRT	29	120850018021014	
MRT	29	120850018021015	
MRT	29	120850018021016	
MRT	29	120850018021017	
MRT	29	120850018021018	
MRT	29	120850018021019	
MRT	29	120850018021020	
MRT	29	120850018021021	
MRT	29	120850018021022	
MRT	29	120850018021023	
MRT	29	120850018021024	
MRT	29	120850018021025	
MRT	29	120850018021026	
MRT	29	120850018021027	
MRT	29	120850018021028	
MRT	29	120850018021029	
MRT	29	120850018021030	
MRT	29	120850018021031	
MRT	29	120850018021032	
MRT	29	120850018021033	
MRT	29	120850018021034	
MRT	29	120850018021035	
MRT	29	120850018021036	
MRT	29	120850018021037	
MRT	29	120850018021038	
MRT	29	120850018021039	
MRT	29	120850018021040	
MRT	29	120850018021041	
MRT	29	120850018021042	
MRT	29	120850018021043	
MRT	29	120850018021044	
MRT	29	120850018021045	
MRT	29	120850018021046	
MRT	29	120850018021047	
MRT	29	120850018021048	
MRT	29	120850018021049	
MRT	29	120850018021050	
MRT	29	120850018021051	
MRT	29	120850018021052	
MRT	29	120850018021053	
MRT	29	120850018021054	
MRT	29	120850018021055	
MRT	29	120850018021056	
MRT	29	120850018021057	
MRT	29	120850018021058	
MRT	29	120850018022000	
MRT	29	120850018022001	
MRT	29	120850018022002	
MRT	29	120850018022003	
MRT	29	120850018022004	
MRT	29	120850018022005	
MRT	29	120850018022006	
MRT	29	120850018022007	
MRT	29	120850018022008	
MRT	29	120850018022009	
MRT	29	120850018022010	
MRT	29	120850018022011	
MRT	29	120850018022012	
MRT	29	120850018022013	
MRT	29	120850018022014	
MRT	29	120850018022015	
MRT	29	120850018022016	
MRT	29	120850018022017	
MRT	29	120850018022018	
MRT	29	120850018022019	
MRT	29	120850018022020	
MRT	29	120850018022021	
MRT	29	120850018022022	
MRT	29	120850018022023	
MRT	29	120850018022024	
MRT	29	120850018022025	
MRT	29	120850018022026	
MRT	29	120850018022027	
MRT	29	120850018022028	
MRT	29	120850018022029	
MRT	29	120850018022030	
MRT	29	120850018022031	
MRT	29	120850018022032	
MRT	29	120850018022033	
MRT	29	120850018022034	
MRT	29	120850018022035	
MRT	29	120850018022036	
MRT	29	120850018022037	
MRT	29	120850018022038	
MRT	29	120850018022039	
MRT	29	120850018022040	
MRT	29	120850018022041	
MRT	29	120850018022042	
MRT	29	120850018022043	
MRT	29	120850018022044	
MRT	29	120850018022045	
MRT	29	120850018022046	
MRT	29	120850018022047	
MRT	29	120850018022048	
MRT	29	120850018022049	
MRT	29	120850018022050	
MRT	29	120850018022051	
MRT	29	120850018022052	
MRT	29	120850018022053	
MRT	29	120850018022054	
MRT	29	120850018022055	
MRT	29	120850018022056	
MRT	29	120850018022057	
MRT	29	120850018022058	
MRT	29	120850018022059	
MRT	29	120850018022060	
MRT	29	120850018022061	
MRT	29	120850018022062	
MRT	29	120850018022063	
MRT	29	120850018022064	
MRT	29	120850018022065	
MRT	29	120850018022066	
MRT	29	120850018022067	
MRT	29	120850018022068	
MRT	29	120850018022069	
MRT	29	120850018022070	
MRT	29	120850018022071	
MRT	29	120850018022072	
MRT	29	120850018022073	
MRT	29	120850018022074	
MRT	29	120850018022075	
MRT	29	120850018022076	
MRT	29	120850018022077	
MRT	29	120850018022078	
MRT	29	120850018022079	
MRT	29	120850018022080	
MRT	29	120850018022081	
MRT	29	120850018022082	
MRT	29	120850018022083	
MRT	29	120850018022084	
MRT	29	120850018022085	
MRT	29	120850018022086	
MRT	29	120850018022087	
MRT	29	120850018022088	
MRT	29	120850018022089	
MRT	29	120850018022090	
MRT	29	120850018022091	
MRT	29	120850018022092	
MRT	29	120850018022093	
MRT	29	120850018022094	
MRT	29	120850018022095	
MRT	29	120850018022096	
MRT	29	120850018022097	
MRT	29	120850018022098	
MRT	29	120850018022099	
MRT	29	120850018022100	
MRT	29	120850018022101	
MRT	29	120850018022102	
MRT	29	120850018022103	
MRT	29	120850018022104	
MRT	29	120850018022105	
MRT	29	120850018022106	
MRT	29	120850018022107	
MRT	29	120850018022108	
MRT	29	120850018022109	
MRT	29	120850018022110	
MRT	29	120850018022111	
MRT	29	120850018022112	
MRT	29	120850018022113	
MRT	29	120850018022114	
MRT	29	120850018022115	
MRT	29	120850018022116	
MRT	29	120850018022117	
MRT	29	120850018022118	
MRT	29	120850018022119	
MRT	29	120850018022120	
MRT	29	120850018022121	
MRT	29	120850018022122	
MRT	29	120850018022123	
MRT	29	120850018022124	
MRT	29	120850018022125	
MRT	29	120850018022126	
MRT	29	120850018022127	
MRT	29	120850018022128	
MRT	29	120850018022129	
MRT	29	120850018022130	
MRT	29	120850018022131	
MRT	29	120850018022132	
MRT	29	120850018022133	
MRT	29	120850018022134	
MRT	29	120850018022135	
MRT	29	120850018022136	
MRT	29	120850018022137	
MRT	29	120850018022138	
MRT	29	120850018022139	
MRT	29	120850018022140	
MRT	29	120850018022141	
MRT	29	120850018022142	
MRT	29	120850018022143	
MRT	29	120850018022144	
MRT	29	120850018022145	
MRT	29	120850018022146	
MRT	29	120850018022147	
MRT	29	120850018022148	
MRT	29	120850018022149	
MRT	29	120850018022150	
MRT	29	120850018022151	
MRT	29	120850018022152	
MRT	29	120850018022153	
MRT	29	120850018022154	
MRT	29	120850018022155	
MRT	29	120850018022156	
MRT	29	120850018022157	
MRT	29	120850018022158	
MRT	29	120850018022159	
MRT	29	120850018022160	
MRT	29	120850018022161	
MRT	29	120850018022162	
MRT	29	120850018022163	
MRT	29	120850018022164	
MRT	29	120850018022165	
MRT	29	120850018022166	
MRT	29	120850018022167	
MRT	29	120850018022168	
MRT	29	120850018022169	
MRT	29	120850018022170	
MRT	29	120850018022171	
MRT	29	120850018022172	
MRT	29	120850018022173	
MRT	29	120850018022174	
MRT	29	120850018022175	
MRT	29	120850018022176	
MRT	29	120850018022177	
MRT	29	120850018022178	
MRT	29	120850018022179	
MRT	29	120850018022180	
MRT	29	120850018022181	
MRT	29	120850018022182	
MRT	29	120850018022183	
MRT	29	120850018022184	
MRT	29	120850018022185	
MRT	29	120850018022186	
MRT	29	120850018022187	
MRT	29	120850018022188	
MRT	29	120850018022189	
MRT	29	120850018022190	
MRT	29	120850018022191	
MRT	29	120850018022192	
MRT	29	120850018022193	
MRT	29	120850018022194	
MRT	9	120859900000001	
MRT	9	120859900000002	
MRT	9	120859900000003	
MRT	9	120859900000004	
MRT	9	120859900000005	
MRT	9	120859900000006	
MRT	9	120859900000007	
MRT	28	120859900000008	
MRT	28	120859900000009	
MRT	28	120859900000010	
MRT	28	120859900000011	
MRT	28	120859900000012	
MRT	29	120859901000001	
MRT	29	120859901000002	
MRT	29	120859901000003	
MRT	29	120859901000004	
MRT	29	120859901000005	
MRT	29	120859901000006	
MRT	2	121113819005016	B
MRT	2	121113819005018	
MRT	2	121113819005019	
MRT	2	121113819005020	
MRT	2	121113819005021	
MRT	2	121113819005022	
MRT	2	121113819005023	
MRT	2	121113819005024	
MRT	2	121113819005025	
MRT	2	121113819005026	
MRT	2	121113819005027	
MRT	2	121113819005028	
MRT	2	121113819005029	
MRT	2	121113819005030	
